"Status Code/Type"	"Row Name"	"Run #"	A	B	C	D	Diameter	E	F	G	H	Hole_Elem_Num	postFailTSAIW_CF	"Design Feasibility"	"Objective and Penalty"	"Objective Function"	"Penalty Function"
OK	Optimization[1]/Subflow[92]	92	67.94040148219688	14.618797138556971	28.82262480920862	-17.32422220224774	6	-37.26088274749882	27.932218041037245	18.578362248134454	72.73425218512352	30	1.41957581043	7	1.41957581043	1.41957581043	0
OK	Optimization[1]/Subflow[93]	93	61.54922491711707	-36.125804380520705	1.5144410056893776	18.735756504543488	6	-19.36196929453112	-41.608576664869396	25.95910167116338	18.760571852687278	30	7.37154960632	7	7.37154960632	7.37154960632	0
OK	Optimization[1]/Subflow[94]	94	70.61771130696937	72.75992537939982	26.356036726494708	-30.192809223050723	6	-41.71351888922447	34.51794905667012	64.69339370917749	69.45744133816592	30	3.88684678078	7	3.88684678078	3.88684678078	0
OK	Optimization[1]/Subflow[95]	95	72.74364654930483	15.387413502598761	29.588502042474985	-21.123506602399402	6	-37.33743775058844	25.92702068879325	18.124019543279303	62.96338419716574	30	1.31502830982	7	1.31502830982	1.31502830982	0
OK	Optimization[1]/Subflow[96]	96	68.1003358095858	15.525017454121397	28.09558360722515	-20.915889739364857	6	-36.95348060290154	26.41361635690876	17.633727163309118	64.28133423992998	30	1.20086014271	9	1.20086014271	1.20086014271	0
OK	Optimization[1]/Subflow[97]	97	67.50211372856859	15.81787548718043	28.147764139425917	-21.478254075195366	6	-37.452551869942845	26.154135303489667	17.884731303966078	63.56282677325831	30	1.20282375813	7	1.20282375813	1.20282375813	0
OK	Optimization[1]/Subflow[98]	98	69.44800562451965	15.184968440531222	28.322562301675973	-21.305926464646845	6	-37.557490054726266	27.288688982475477	19.148286327394544	63.263089887381284	30	1.25185513496	7	1.25185513496	1.25185513496	0
OK	Optimization[1]/Subflow[99]	99	66.5026403409089	15.547614473019522	26.32166098051931	-18.226950443404277	6	-36.776788705228746	26.372252446351112	17.939803907702284	63.946343121104576	30	1.23107290268	7	1.23107290268	1.23107290268	0
OK	Optimization[1]/Subflow[100]	100	67.57087591600381	14.4604826228625	29.34848139045188	-21.22414227371044	6	-37.63500502245201	26.49975773460558	18.163928584495068	63.914445953261634	30	1.24760103226	7	1.24760103226	1.24760103226	0
OK	Optimization[1]/Subflow[101]	101	67.81979077231577	15.338753272144345	29.121066065701243	-21.03780554963012	6	-37.259518729298804	26.050051618640282	17.815990976014547	63.970079765743634	30	1.20710635185	7	1.20710635185	1.20710635185	0
OK	Optimization[1]/Subflow[102]	102	68.42734110615328	14.686357767676725	28.41188576333296	-13.823529534282613	6	-37.054849327819525	26.763771944305844	17.828520247661743	63.38532950475596	30	1.25367891788	7	1.25367891788	1.25367891788	0
OK	Optimization[1]/Subflow[103]	103	63.517761673860605	5.781097649160984	1.0989308175329313	2.2825485556304557	6	13.75040074523227	-2.0290383246377246	22.56018167949604	54.73985869251371	30	3.86722183228	7	3.86722183228	3.86722183228	0
OK	Optimization[1]/Subflow[104]	104	71.76670586545157	36.82324925031733	26.724914684044478	-30.337220299785656	6	-39.714097046952425	31.88113895023217	52.63718315801728	69.91200728465887	30	3.85755777359	7	3.85755777359	3.85755777359	0
OK	Optimization[1]/Subflow[105]	105	70.18276410364089	15.453914694404915	34.653503417146894	-21.12721276539618	6	-37.2353349030888	26.124479833639256	17.992156716395158	63.521917256612966	30	1.29468429089	7	1.29468429089	1.29468429089	0
OK	Optimization[1]/Subflow[106]	106	67.93172513289286	15.516788692415062	28.305099504722122	-20.938160239011907	6	-36.88612489583798	26.214554864499718	17.619059023862732	64.03741122462336	30	1.19760715961	9	1.19760715961	1.19760715961	0
OK	Optimization[1]/Subflow[107]	107	67.76132439713413	15.369845899801277	28.229876766460478	-21.43931977074918	6	-37.14875853618132	26.255159768869717	17.77149957318848	63.83917084703705	30	1.20319783688	7	1.20319783688	1.20319783688	0
OK	Optimization[1]/Subflow[108]	108	69.24324966602171	15.359360652707181	28.194168063427952	-21.13395873366025	6	-37.42008796450379	27.009109866510087	18.36991572262434	63.37713689537625	30	1.22247648239	7	1.22247648239	1.22247648239	0
OK	Optimization[1]/Subflow[109]	109	66.7043893459122	15.545338799158401	26.50444877336652	-20.59278076401216	6	-36.91660195148403	26.51010939719653	17.883746902303557	63.42065060937085	30	1.18853569031	9	1.18853569031	1.18853569031	0
OK	Optimization[1]/Subflow[110]	110	68.08206860617307	14.251223545022995	28.983291687122843	-21.23481090178815	6	-37.40033515719207	26.53929489774889	17.355695360958478	64.10318257620901	30	1.21388864517	7	1.21388864517	1.21388864517	0
OK	Optimization[1]/Subflow[111]	111	67.70402339617775	15.442021898269559	27.804708058859518	-20.769456506206694	6	-37.2304786053743	26.337892940996355	17.71368173959857	64.02781735054239	30	1.19927668571	7	1.19927668571	1.19927668571	0
OK	Optimization[1]/Subflow[112]	112	67.2189045701372	14.909621110275765	27.2051511054203	-16.28372629389422	6	-36.96248027314775	26.342097737762913	19.348188928074904	67.32721431300044	30	1.29143202305	7	1.29143202305	1.29143202305	0
OK	Optimization[1]/Subflow[113]	113	66.47580294789353	16.27744569228524	4.965751605838761	-14.02214347427659	6	11.544856433699081	29.972771335192945	20.64198269658722	64.674171607814	30	1.64806258678	7	1.64806258678	1.64806258678	0
OK	Optimization[1]/Subflow[114]	114	77.44703682113374	39.96437944367216	26.56583774559924	-30.27049258066686	6	-39.50043059360092	38.92587291937508	42.2715026777131	70.12743561572407	30	3.96564531326	7	3.96564531326	3.96564531326	0
OK	Optimization[1]/Subflow[115]	115	66.3380982848129	15.409317975353872	31.976869758435342	-21.049624502714735	6	-37.00547707859992	26.061273140867115	17.91106280043138	65.24950375812986	30	1.26035761833	7	1.26035761833	1.26035761833	0
OK	Optimization[1]/Subflow[116]	116	67.56673099226231	15.532545379821997	26.92085959333062	-20.76448864959103	6	-36.89030723046913	26.192295710100453	17.67229275952269	63.54643019142824	30	1.17484652996	9	1.17484652996	1.17484652996	0
OK	Optimization[1]/Subflow[117]	117	67.2328279907588	15.692575473890358	28.155842410520762	-20.848459041385794	6	-37.04685926291674	26.212218425125585	17.87017625173374	63.45779978529586	30	1.19098675251	7	1.19098675251	1.19098675251	0
OK	Optimization[1]/Subflow[118]	118	68.16204053292918	15.492053731969307	28.046416841451205	-20.779037710659765	6	-37.02781101787937	26.59276664928649	17.92657853783473	63.433859699746336	30	1.19888305664	7	1.19888305664	1.19888305664	0
OK	Optimization[1]/Subflow[119]	119	66.74473914691285	15.544883664386177	26.541006331935975	-21.065946828133733	6	-36.9445646007351	26.537680787365616	17.872535501223794	63.31551210702412	30	1.19102239609	7	1.19102239609	1.19102239609	0
OK	Optimization[1]/Subflow[120]	120	67.98778635211971	15.365739137200904	27.124604164233432	-21.044942858588	6	-37.20570568797711	26.523162560138772	17.399097215208897	63.89486236940178	30	1.18851983547	7	1.18851983547	1.18851983547	0
OK	Optimization[1]/Subflow[121]	121	67.56742589500479	15.520320092171119	27.00081946357102	-20.7120627835113	6	-37.09165832559112	26.294862678899307	17.66697921970477	63.80967838032282	30	1.18551003933	7	1.18551003933	1.18551003933	0
OK	Optimization[1]/Subflow[122]	122	67.90919466687342	15.087210458234182	36.7761336410542	-19.110180163226545	6	-36.92306185284497	26.56739703926685	18.53392706820354	62.62726837176197	30	1.23073983192	7	1.23073983192	1.23073983192	0
OK	Optimization[1]/Subflow[123]	123	67.67798925065438	17.94668410252109	18.736486312835098	-22.45957025182973	6	0.907966359545668	35.908282316034445	19.922086393862017	66.64630745345806	30	1.42861688137	7	1.42861688137	1.42861688137	0
OK	Optimization[1]/Subflow[124]	124	73.9124676660677	68.78976144803372	25.82771423895541	-37.20691233221377	6	-39.99786867661045	33.006891440899054	45.817714723238964	67.08924276417972	30	3.77319645882	7	3.77319645882	3.77319645882	0
OK	Optimization[1]/Subflow[125]	125	66.51515667147498	15.419734316215084	31.593950695219192	-20.997691273524268	6	-36.994324662862894	26.040064219721444	17.879565211604017	62.959049349378944	30	1.20336961746	7	1.20336961746	1.20336961746	0
